SUBDIVISION,YEAR,MONTH,AVG_RAIN
RAYALSEEMA,1999,JUN,57.6
RAYALSEEMA,2000,JUN,92.7
RAYALSEEMA,2001,JUN,24
RAYALSEEMA,2002,JUN,90.8
RAYALSEEMA,2003,JUN,57.4
RAYALSEEMA,2004,JUN,39.8
RAYALSEEMA,2005,JUN,51.2
RAYALSEEMA,2006,JUN,85.8
RAYALSEEMA,2007,JUN,208.2
RAYALSEEMA,2008,JUN,31.7
RAYALSEEMA,2009,JUN,68.9
RAYALSEEMA,2010,JUN,108.3
RAYALSEEMA,2011,JUN,44.5
RAYALSEEMA,2012,JUN,47
RAYALSEEMA,2013,JUN,73.8
RAYALSEEMA,2014,JUN,66.3
RAYALSEEMA,2015,JUN,73
COASTAL KARNATAKA,1951,JUN,940.2
COASTAL KARNATAKA,1952,JUN,912.1
COASTAL KARNATAKA,1953,JUN,666.2
COASTAL KARNATAKA,1954,JUN,1034.4
COASTAL KARNATAKA,1955,JUN,962.7
COASTAL KARNATAKA,1956,JUN,1001
COASTAL KARNATAKA,1957,JUN,755.8
COASTAL KARNATAKA,1958,JUN,1031.4
COASTAL KARNATAKA,1959,JUN,994.4
COASTAL KARNATAKA,1960,JUN,790.6
COASTAL KARNATAKA,1961,JUN,1013
COASTAL KARNATAKA,1962,JUN,405.4
COASTAL KARNATAKA,1963,JUN,682.3
COASTAL KARNATAKA,1964,JUN,631.7
COASTAL KARNATAKA,1965,JUN,797.8
COASTAL KARNATAKA,1966,JUN,577.9
COASTAL KARNATAKA,1967,JUN,658.7
COASTAL KARNATAKA,1968,JUN,826.6
COASTAL KARNATAKA,1969,JUN,704.8
COASTAL KARNATAKA,1970,JUN,843.7
COASTAL KARNATAKA,1971,JUN,1113.2
COASTAL KARNATAKA,1972,JUN,716.9
COASTAL KARNATAKA,1973,JUN,765.5
COASTAL KARNATAKA,1974,JUN,474.7
COASTAL KARNATAKA,1975,JUN,1327.8
COASTAL KARNATAKA,1976,JUN,492.7
COASTAL KARNATAKA,1977,JUN,855.7
COASTAL KARNATAKA,1978,JUN,1212.6
COASTAL KARNATAKA,1979,JUN,735.3
COASTAL KARNATAKA,1980,JUN,1193.3
COASTAL KARNATAKA,1981,JUN,1013.7
COASTAL KARNATAKA,1982,JUN,808.6
COASTAL KARNATAKA,1983,JUN,712.6
COASTAL KARNATAKA,1984,JUN,1110.2
COASTAL KARNATAKA,1985,JUN,977.9
COASTAL KARNATAKA,1986,JUN,976.5
COASTAL KARNATAKA,1987,JUN,728.3
COASTAL KARNATAKA,1988,JUN,689.3
COASTAL KARNATAKA,1989,JUN,982.5
COASTAL KARNATAKA,1990,JUN,997
COASTAL KARNATAKA,1991,JUN,939.9
COASTAL KARNATAKA,1992,JUN,873.2
COASTAL KARNATAKA,1993,JUN,591.2
COASTAL KARNATAKA,1994,JUN,1221.1
COASTAL KARNATAKA,1995,JUN,535.8
COASTAL KARNATAKA,1996,JUN,787
COASTAL KARNATAKA,1997,JUN,818.6
COASTAL KARNATAKA,1998,JUN,966.4
COASTAL KARNATAKA,1999,JUN,854.1
COASTAL KARNATAKA,2000,JUN,966.8
COASTAL KARNATAKA,2001,JUN,930
COASTAL KARNATAKA,2002,JUN,764.5
COASTAL KARNATAKA,2003,JUN,973.8
COASTAL KARNATAKA,2004,JUN,805.8
COASTAL KARNATAKA,2005,JUN,821.6
COASTAL KARNATAKA,2006,JUN,800.1
COASTAL KARNATAKA,2007,JUN,952
COASTAL KARNATAKA,2008,JUN,850.7
COASTAL KARNATAKA,2009,JUN,450.3
COASTAL KARNATAKA,2010,JUN,682.7
COASTAL KARNATAKA,2011,JUN,1018.4
COASTAL KARNATAKA,2012,JUN,650.9
COASTAL KARNATAKA,2013,JUN,1153
COASTAL KARNATAKA,2014,JUN,507
COASTAL KARNATAKA,2015,JUN,735.3
NORTH INTERIOR KARNATAKA,1951,JUN,117.6
NORTH INTERIOR KARNATAKA,1952,JUN,52.9
NORTH INTERIOR KARNATAKA,1953,JUN,127.8
NORTH INTERIOR KARNATAKA,1954,JUN,80.1
NORTH INTERIOR KARNATAKA,1955,JUN,128.7
NORTH INTERIOR KARNATAKA,1956,JUN,96.8
NORTH INTERIOR KARNATAKA,1957,JUN,115.4
NORTH INTERIOR KARNATAKA,1958,JUN,55.2
NORTH INTERIOR KARNATAKA,1959,JUN,163.2
NORTH INTERIOR KARNATAKA,1960,JUN,86.8
NORTH INTERIOR KARNATAKA,1961,JUN,99.9
NORTH INTERIOR KARNATAKA,1962,JUN,82.1
NORTH INTERIOR KARNATAKA,1963,JUN,113.1
NORTH INTERIOR KARNATAKA,1964,JUN,97.6
NORTH INTERIOR KARNATAKA,1965,JUN,110.4
NORTH INTERIOR KARNATAKA,1966,JUN,68.9
NORTH INTERIOR KARNATAKA,1967,JUN,74.1
NORTH INTERIOR KARNATAKA,1968,JUN,92.4
NORTH INTERIOR KARNATAKA,1969,JUN,89.4
NORTH INTERIOR KARNATAKA,1970,JUN,80.7
NORTH INTERIOR KARNATAKA,1971,JUN,102.2
NORTH INTERIOR KARNATAKA,1972,JUN,79.4
NORTH INTERIOR KARNATAKA,1973,JUN,136.2
NORTH INTERIOR KARNATAKA,1974,JUN,93.3
NORTH INTERIOR KARNATAKA,1975,JUN,104.2
NORTH INTERIOR KARNATAKA,1976,JUN,82.5
NORTH INTERIOR KARNATAKA,1977,JUN,170.3
NORTH INTERIOR KARNATAKA,1978,JUN,102
NORTH INTERIOR KARNATAKA,1979,JUN,141.7
NORTH INTERIOR KARNATAKA,1980,JUN,149.1
NORTH INTERIOR KARNATAKA,1981,JUN,160.8
NORTH INTERIOR KARNATAKA,1982,JUN,87.2
NORTH INTERIOR KARNATAKA,1983,JUN,167.4
NORTH INTERIOR KARNATAKA,1984,JUN,64.1
NORTH INTERIOR KARNATAKA,1985,JUN,86.6
NORTH INTERIOR KARNATAKA,1986,JUN,124.9
NORTH INTERIOR KARNATAKA,1987,JUN,124
NORTH INTERIOR KARNATAKA,1988,JUN,77.2
NORTH INTERIOR KARNATAKA,1989,JUN,102
NORTH INTERIOR KARNATAKA,1990,JUN,129.7
NORTH INTERIOR KARNATAKA,1991,JUN,235.7
NORTH INTERIOR KARNATAKA,1992,JUN,108
NORTH INTERIOR KARNATAKA,1993,JUN,69.3
NORTH INTERIOR KARNATAKA,1994,JUN,101.8
NORTH INTERIOR KARNATAKA,1995,JUN,75.5
NORTH INTERIOR KARNATAKA,1996,JUN,138.5
NORTH INTERIOR KARNATAKA,1997,JUN,213
NORTH INTERIOR KARNATAKA,1998,JUN,107.8
NORTH INTERIOR KARNATAKA,1999,JUN,93.2
NORTH INTERIOR KARNATAKA,2000,JUN,107.5
NORTH INTERIOR KARNATAKA,2001,JUN,60.9
NORTH INTERIOR KARNATAKA,2002,JUN,108.2
NORTH INTERIOR KARNATAKA,2003,JUN,66.9
NORTH INTERIOR KARNATAKA,2004,JUN,106.1
NORTH INTERIOR KARNATAKA,2005,JUN,98.7
NORTH INTERIOR KARNATAKA,2006,JUN,130.2
NORTH INTERIOR KARNATAKA,2007,JUN,215.5
NORTH INTERIOR KARNATAKA,2008,JUN,71.6
NORTH INTERIOR KARNATAKA,2009,JUN,112
NORTH INTERIOR KARNATAKA,2010,JUN,110.1
NORTH INTERIOR KARNATAKA,2011,JUN,101.3
NORTH INTERIOR KARNATAKA,2012,JUN,60
NORTH INTERIOR KARNATAKA,2013,JUN,99.4
NORTH INTERIOR KARNATAKA,2014,JUN,50.4
NORTH INTERIOR KARNATAKA,2015,JUN,89.6
SOUTH INTERIOR KARNATAKA,1951,JUN,111.7
SOUTH INTERIOR KARNATAKA,1952,JUN,106.8
SOUTH INTERIOR KARNATAKA,1953,JUN,163.7
SOUTH INTERIOR KARNATAKA,1954,JUN,139.3
SOUTH INTERIOR KARNATAKA,1955,JUN,135.9
SOUTH INTERIOR KARNATAKA,1956,JUN,209.6
SOUTH INTERIOR KARNATAKA,1957,JUN,174.9
SOUTH INTERIOR KARNATAKA,1958,JUN,163.2
SOUTH INTERIOR KARNATAKA,1959,JUN,255.8
SOUTH INTERIOR KARNATAKA,1960,JUN,119.8
SOUTH INTERIOR KARNATAKA,1961,JUN,196.2
SOUTH INTERIOR KARNATAKA,1962,JUN,66.1
SOUTH INTERIOR KARNATAKA,1963,JUN,108.5
SOUTH INTERIOR KARNATAKA,1964,JUN,122.2
SOUTH INTERIOR KARNATAKA,1965,JUN,129.8
SOUTH INTERIOR KARNATAKA,1966,JUN,82.3
SOUTH INTERIOR KARNATAKA,1967,JUN,136.3
SOUTH INTERIOR KARNATAKA,1968,JUN,120.6
SOUTH INTERIOR KARNATAKA,1969,JUN,100.8
SOUTH INTERIOR KARNATAKA,1970,JUN,99.5
SOUTH INTERIOR KARNATAKA,1971,JUN,204.5
SOUTH INTERIOR KARNATAKA,1972,JUN,153.6
SOUTH INTERIOR KARNATAKA,1973,JUN,214.9
SOUTH INTERIOR KARNATAKA,1974,JUN,71
SOUTH INTERIOR KARNATAKA,1975,JUN,224.8
SOUTH INTERIOR KARNATAKA,1976,JUN,64
SOUTH INTERIOR KARNATAKA,1977,JUN,168.5
SOUTH INTERIOR KARNATAKA,1978,JUN,188.1
SOUTH INTERIOR KARNATAKA,1979,JUN,192.8
SOUTH INTERIOR KARNATAKA,1980,JUN,228
SOUTH INTERIOR KARNATAKA,1981,JUN,136.3
SOUTH INTERIOR KARNATAKA,1982,JUN,151.1
SOUTH INTERIOR KARNATAKA,1983,JUN,215.3
SOUTH INTERIOR KARNATAKA,1984,JUN,196.2
SOUTH INTERIOR KARNATAKA,1985,JUN,193.3
SOUTH INTERIOR KARNATAKA,1986,JUN,210
SOUTH INTERIOR KARNATAKA,1987,JUN,135.7
SOUTH INTERIOR KARNATAKA,1988,JUN,68
SOUTH INTERIOR KARNATAKA,1989,JUN,145
SOUTH INTERIOR KARNATAKA,1990,JUN,130.1
SOUTH INTERIOR KARNATAKA,1991,JUN,248.9
SOUTH INTERIOR KARNATAKA,1992,JUN,269.4
SOUTH INTERIOR KARNATAKA,1993,JUN,149
SOUTH INTERIOR KARNATAKA,1994,JUN,184.9
SOUTH INTERIOR KARNATAKA,1995,JUN,79.6
SOUTH INTERIOR KARNATAKA,1996,JUN,204.4
SOUTH INTERIOR KARNATAKA,1997,JUN,178.9
SOUTH INTERIOR KARNATAKA,1998,JUN,155.6
SOUTH INTERIOR KARNATAKA,1999,JUN,129.5
SOUTH INTERIOR KARNATAKA,2000,JUN,167.5
SOUTH INTERIOR KARNATAKA,2001,JUN,127.2
SOUTH INTERIOR KARNATAKA,2002,JUN,131.9
SOUTH INTERIOR KARNATAKA,2003,JUN,118.2
SOUTH INTERIOR KARNATAKA,2004,JUN,196.6
SOUTH INTERIOR KARNATAKA,2005,JUN,138.7
SOUTH INTERIOR KARNATAKA,2006,JUN,183.7
SOUTH INTERIOR KARNATAKA,2007,JUN,216.7
SOUTH INTERIOR KARNATAKA,2008,JUN,149.8
SOUTH INTERIOR KARNATAKA,2009,JUN,101.6
SOUTH INTERIOR KARNATAKA,2010,JUN,129.1
SOUTH INTERIOR KARNATAKA,2011,JUN,177.1
SOUTH INTERIOR KARNATAKA,2012,JUN,81.8
SOUTH INTERIOR KARNATAKA,2013,JUN,176.2
SOUTH INTERIOR KARNATAKA,2014,JUN,106.8
SOUTH INTERIOR KARNATAKA,2015,JUN,218.7
KERALA,1951,JUN,774.1
KERALA,1952,JUN,576.7
KERALA,1953,JUN,340.5
KERALA,1954,JUN,798.3
KERALA,1955,JUN,782.4
KERALA,1956,JUN,755.4
KERALA,1957,JUN,872
KERALA,1958,JUN,713.3
KERALA,1959,JUN,872.8
KERALA,1960,JUN,480.3
KERALA,1961,JUN,1005.2
KERALA,1962,JUN,244.9
KERALA,1963,JUN,393.3
KERALA,1964,JUN,379.4
KERALA,1965,JUN,597.7
KERALA,1966,JUN,496.2
KERALA,1967,JUN,541.7
KERALA,1968,JUN,696.4
KERALA,1969,JUN,550.5
KERALA,1970,JUN,535.3
KERALA,1971,JUN,889.6
KERALA,1972,JUN,401.8
KERALA,1973,JUN,617
KERALA,1974,JUN,266.9
KERALA,1975,JUN,864.4
KERALA,1976,JUN,196.8
KERALA,1977,JUN,599.6
KERALA,1978,JUN,758.1
KERALA,1979,JUN,582.9
KERALA,1980,JUN,745.9
KERALA,1981,JUN,912.4
KERALA,1982,JUN,612.2
KERALA,1983,JUN,322.8
KERALA,1984,JUN,842.6
KERALA,1985,JUN,828.7
KERALA,1986,JUN,597.9
KERALA,1987,JUN,572.6
KERALA,1988,JUN,511.3
KERALA,1989,JUN,657.5
KERALA,1990,JUN,528.6
KERALA,1991,JUN,1096.1
KERALA,1992,JUN,819.3
KERALA,1993,JUN,657.1
KERALA,1994,JUN,845
KERALA,1995,JUN,493.4
KERALA,1996,JUN,572.4
KERALA,1997,JUN,544.2
KERALA,1998,JUN,732.5
KERALA,1999,JUN,607.3
KERALA,2000,JUN,633.8
KERALA,2001,JUN,715.3
KERALA,2002,JUN,503.1
KERALA,2003,JUN,566.7
KERALA,2004,JUN,673.4
KERALA,2005,JUN,619.2
KERALA,2006,JUN,482.4
KERALA,2007,JUN,705.9
KERALA,2008,JUN,469.9
KERALA,2009,JUN,438.2
KERALA,2010,JUN,667.5
KERALA,2011,JUN,788.5
KERALA,2012,JUN,430.3
KERALA,2013,JUN,1042.7
KERALA,2014,JUN,454.4
KERALA,2015,JUN,563.6
LAKSHADWEEP,1951,JUN,445.1
LAKSHADWEEP,1952,JUN,343.5
LAKSHADWEEP,1953,JUN,205.8
LAKSHADWEEP,1954,JUN,375.2
LAKSHADWEEP,1955,JUN,345.5
LAKSHADWEEP,1956,JUN,356.1
LAKSHADWEEP,1957,JUN,309.9
LAKSHADWEEP,1958,JUN,269.4
LAKSHADWEEP,1959,JUN,337.7
LAKSHADWEEP,1960,JUN,176.8
LAKSHADWEEP,1961,JUN,593.2
LAKSHADWEEP,1962,JUN,149.3
LAKSHADWEEP,1963,JUN,233
LAKSHADWEEP,1964,JUN,376.1
LAKSHADWEEP,1965,JUN,200.6
LAKSHADWEEP,1966,JUN,376.7
LAKSHADWEEP,1967,JUN,301.2
LAKSHADWEEP,1968,JUN,393.8
LAKSHADWEEP,1969,JUN,125.6
LAKSHADWEEP,1970,JUN,322.1
LAKSHADWEEP,1971,JUN,333.9
LAKSHADWEEP,1972,JUN,349.2
LAKSHADWEEP,1973,JUN,260.5
LAKSHADWEEP,1974,JUN,277.6
LAKSHADWEEP,1975,JUN,250
LAKSHADWEEP,1976,JUN,260.7
LAKSHADWEEP,1977,JUN,460.7
LAKSHADWEEP,1978,JUN,568.3
LAKSHADWEEP,1979,JUN,367.1
LAKSHADWEEP,1980,JUN,233.6
LAKSHADWEEP,1981,JUN,421.5
LAKSHADWEEP,1982,JUN,321.6
LAKSHADWEEP,1983,JUN,215
LAKSHADWEEP,1984,JUN,318.9
LAKSHADWEEP,1985,JUN,326.1
LAKSHADWEEP,1986,JUN,399.2
LAKSHADWEEP,1987,JUN,389.3
LAKSHADWEEP,1988,JUN,352.5
LAKSHADWEEP,1989,JUN,473.5
LAKSHADWEEP,1990,JUN,181.6
LAKSHADWEEP,1991,JUN,604.3
LAKSHADWEEP,1992,JUN,346.6
LAKSHADWEEP,1993,JUN,276.1
LAKSHADWEEP,1994,JUN,361.1
LAKSHADWEEP,1995,JUN,286
LAKSHADWEEP,1996,JUN,427.1
LAKSHADWEEP,1997,JUN,307
LAKSHADWEEP,1998,JUN,382
LAKSHADWEEP,1999,JUN,279.6
LAKSHADWEEP,2000,JUN,225.4
LAKSHADWEEP,2001,JUN,283.9
LAKSHADWEEP,2002,JUN,261.8
LAKSHADWEEP,2003,JUN,364.5
LAKSHADWEEP,2004,JUN,251.2
LAKSHADWEEP,2005,JUN,248.5
LAKSHADWEEP,2006,JUN,286.9
LAKSHADWEEP,2007,JUN,573.4
LAKSHADWEEP,2008,JUN,254.6
LAKSHADWEEP,2009,JUN,401.2
LAKSHADWEEP,2010,JUN,318.9
LAKSHADWEEP,2011,JUN,153.6
LAKSHADWEEP,2012,JUN,327
LAKSHADWEEP,2013,JUN,426.2
LAKSHADWEEP,2014,JUN,244.1
LAKSHADWEEP,2015,JUN,296.6
ANDAMAN & NICOBAR ISLANDS,1951,JUL,665.3
ANDAMAN & NICOBAR ISLANDS,1952,JUL,385.5
ANDAMAN & NICOBAR ISLANDS,1953,JUL,444.4
ANDAMAN & NICOBAR ISLANDS,1954,JUL,510.8
ANDAMAN & NICOBAR ISLANDS,1955,JUL,298.4
ANDAMAN & NICOBAR ISLANDS,1956,JUL,468.4
ANDAMAN & NICOBAR ISLANDS,1957,JUL,316.2
ANDAMAN & NICOBAR ISLANDS,1958,JUL,440.7
ANDAMAN & NICOBAR ISLANDS,1959,JUL,817.1
ANDAMAN & NICOBAR ISLANDS,1960,JUL,308.4
ANDAMAN & NICOBAR ISLANDS,1961,JUL,304.9
ANDAMAN & NICOBAR ISLANDS,1962,JUL,409.1
ANDAMAN & NICOBAR ISLANDS,1963,JUL,303.3
ANDAMAN & NICOBAR ISLANDS,1964,JUL,287.3
ANDAMAN & NICOBAR ISLANDS,1965,JUL,392.1
ANDAMAN & NICOBAR ISLANDS,1966,JUL,433.5
ANDAMAN & NICOBAR ISLANDS,1967,JUL,537.8
ANDAMAN & NICOBAR ISLANDS,1968,JUL,519.3
ANDAMAN & NICOBAR ISLANDS,1969,JUL,345.2
ANDAMAN & NICOBAR ISLANDS,1970,JUL,564.6
ANDAMAN & NICOBAR ISLANDS,1971,JUL,421.1
ANDAMAN & NICOBAR ISLANDS,1972,JUL,544.6
ANDAMAN & NICOBAR ISLANDS,1973,JUL,371.4
ANDAMAN & NICOBAR ISLANDS,1974,JUL,257.1
ANDAMAN & NICOBAR ISLANDS,1975,JUL,173.6
ANDAMAN & NICOBAR ISLANDS,1976,JUL,382.1
ANDAMAN & NICOBAR ISLANDS,1977,JUL,341.1
ANDAMAN & NICOBAR ISLANDS,1978,JUL,656.6
ANDAMAN & NICOBAR ISLANDS,1979,JUL,455.9
ANDAMAN & NICOBAR ISLANDS,1980,JUL,575.7
ANDAMAN & NICOBAR ISLANDS,1981,JUL,344.1
ANDAMAN & NICOBAR ISLANDS,1982,JUL,410.5
ANDAMAN & NICOBAR ISLANDS,1983,JUL,468.9
ANDAMAN & NICOBAR ISLANDS,1984,JUL,446.4
ANDAMAN & NICOBAR ISLANDS,1985,JUL,230.9
ANDAMAN & NICOBAR ISLANDS,1986,JUL,308.5
ANDAMAN & NICOBAR ISLANDS,1987,JUL,45.3
ANDAMAN & NICOBAR ISLANDS,1988,JUL,495.6
ANDAMAN & NICOBAR ISLANDS,1989,JUL,380.1
ANDAMAN & NICOBAR ISLANDS,1990,JUL,213.2
ANDAMAN & NICOBAR ISLANDS,1991,JUL,547.2
ANDAMAN & NICOBAR ISLANDS,1992,JUL,348.2
ANDAMAN & NICOBAR ISLANDS,1993,JUL,391.7
ANDAMAN & NICOBAR ISLANDS,1994,JUL,569.7
ANDAMAN & NICOBAR ISLANDS,1995,JUL,501.4
ANDAMAN & NICOBAR ISLANDS,1996,JUL,335.5
ANDAMAN & NICOBAR ISLANDS,1997,JUL,918.5
ANDAMAN & NICOBAR ISLANDS,1998,JUL,364.5
ANDAMAN & NICOBAR ISLANDS,1999,JUL,408.5
ANDAMAN & NICOBAR ISLANDS,2000,JUL,176.3
ANDAMAN & NICOBAR ISLANDS,2001,JUL,341.3
ANDAMAN & NICOBAR ISLANDS,2002,JUL,317.4
ANDAMAN & NICOBAR ISLANDS,2003,JUL,494.9
ANDAMAN & NICOBAR ISLANDS,2004,JUL,378.9
ANDAMAN & NICOBAR ISLANDS,2005,JUL,429.3
ANDAMAN & NICOBAR ISLANDS,2006,JUL,182.7
ANDAMAN & NICOBAR ISLANDS,2007,JUL,463.2
ANDAMAN & NICOBAR ISLANDS,2008,JUL,511.2
ANDAMAN & NICOBAR ISLANDS,2009,JUL,297.3
ANDAMAN & NICOBAR ISLANDS,2010,JUL,521.9
ANDAMAN & NICOBAR ISLANDS,2011,JUL,583.2
ANDAMAN & NICOBAR ISLANDS,2012,JUL,317.3
ANDAMAN & NICOBAR ISLANDS,2013,JUL,564.8
ANDAMAN & NICOBAR ISLANDS,2014,JUL,467.6
ANDAMAN & NICOBAR ISLANDS,2015,JUL,328.9
ARUNACHAL PRADESH,1951,JUL,554.7
ARUNACHAL PRADESH,1952,JUL,320.6
ARUNACHAL PRADESH,1953,JUL,512.5
ARUNACHAL PRADESH,1957,JUL,1219.4
ARUNACHAL PRADESH,1958,JUL,457.7
ARUNACHAL PRADESH,1959,JUL,1137.7
ARUNACHAL PRADESH,1960,JUL,1296.8
ARUNACHAL PRADESH,1961,JUL,738.3
ARUNACHAL PRADESH,1962,JUL,758.1
ARUNACHAL PRADESH,1963,JUL,817.4
ARUNACHAL PRADESH,1964,JUL,1506.1
ARUNACHAL PRADESH,1965,JUL,315.8
ARUNACHAL PRADESH,1966,JUL,432.7
ARUNACHAL PRADESH,1967,JUL,434.5
ARUNACHAL PRADESH,1968,JUL,404.8
ARUNACHAL PRADESH,1969,JUL,405.1
ARUNACHAL PRADESH,1970,JUL,377.9
ARUNACHAL PRADESH,1971,JUL,385.5
ARUNACHAL PRADESH,1972,JUL,438.3
ARUNACHAL PRADESH,1973,JUL,284.8
ARUNACHAL PRADESH,1974,JUL,648.9
ARUNACHAL PRADESH,1975,JUL,427
ARUNACHAL PRADESH,1976,JUL,375.4
ARUNACHAL PRADESH,1977,JUL,484.7
ARUNACHAL PRADESH,1978,JUL,357.5
ARUNACHAL PRADESH,1979,JUL,665.4
ARUNACHAL PRADESH,1980,JUL,514.1
ARUNACHAL PRADESH,1981,JUL,549.3
ARUNACHAL PRADESH,1982,JUL,593
ARUNACHAL PRADESH,1983,JUL,563.2
ARUNACHAL PRADESH,1984,JUL,671
ARUNACHAL PRADESH,1985,JUL,657.8
ARUNACHAL PRADESH,1986,JUL,453.7
ARUNACHAL PRADESH,1987,JUL,754.9
ARUNACHAL PRADESH,1988,JUL,868.1
ARUNACHAL PRADESH,1989,JUL,640.7
ARUNACHAL PRADESH,1990,JUL,534
ARUNACHAL PRADESH,1991,JUL,607.7
ARUNACHAL PRADESH,1992,JUL,557.2
ARUNACHAL PRADESH,1993,JUL,619.2
ARUNACHAL PRADESH,1994,JUL,233
ARUNACHAL PRADESH,1995,JUL,714.5
ARUNACHAL PRADESH,1996,JUL,593
ARUNACHAL PRADESH,1997,JUL,395.2
ARUNACHAL PRADESH,1998,JUL,823.8
ARUNACHAL PRADESH,1999,JUL,376.9
ARUNACHAL PRADESH,2000,JUL,395.4
ARUNACHAL PRADESH,2001,JUL,302.6
ARUNACHAL PRADESH,2002,JUL,604
ARUNACHAL PRADESH,2003,JUL,645.3
ARUNACHAL PRADESH,2004,JUL,654.3
ARUNACHAL PRADESH,2005,JUL,430.8
ARUNACHAL PRADESH,2006,JUL,382.2
ARUNACHAL PRADESH,2007,JUL,761
ARUNACHAL PRADESH,2008,JUL,456.1
ARUNACHAL PRADESH,2009,JUL,329.9
ARUNACHAL PRADESH,2010,JUL,378
ARUNACHAL PRADESH,2011,JUL,531.4
ARUNACHAL PRADESH,2012,JUL,638.9
ARUNACHAL PRADESH,2013,JUL,329.6
ARUNACHAL PRADESH,2014,JUL,392.4
ARUNACHAL PRADESH,2015,JUL,329.3
ASSAM & MEGHALAYA,1951,JUL,550.5
ASSAM & MEGHALAYA,1952,JUL,573.9
ASSAM & MEGHALAYA,1953,JUL,461.9
ASSAM & MEGHALAYA,1954,JUL,572.2
ASSAM & MEGHALAYA,1955,JUL,567
ASSAM & MEGHALAYA,1956,JUL,440.3
ASSAM & MEGHALAYA,1957,JUL,407.2
ASSAM & MEGHALAYA,1958,JUL,361.1
ASSAM & MEGHALAYA,1959,JUL,364.2
ASSAM & MEGHALAYA,1960,JUL,553.7
ASSAM & MEGHALAYA,1961,JUL,352.9
ASSAM & MEGHALAYA,1962,JUL,338.8
ASSAM & MEGHALAYA,1963,JUL,557.3
ASSAM & MEGHALAYA,1964,JUL,600.3
ASSAM & MEGHALAYA,1965,JUL,399.6
ASSAM & MEGHALAYA,1966,JUL,507.1
ASSAM & MEGHALAYA,1967,JUL,497.7
ASSAM & MEGHALAYA,1968,JUL,494.1
ASSAM & MEGHALAYA,1969,JUL,461.1
ASSAM & MEGHALAYA,1970,JUL,475.3
ASSAM & MEGHALAYA,1971,JUL,407.9
ASSAM & MEGHALAYA,1972,JUL,441
ASSAM & MEGHALAYA,1973,JUL,364.6
ASSAM & MEGHALAYA,1974,JUL,789.3
ASSAM & MEGHALAYA,1975,JUL,522.4
ASSAM & MEGHALAYA,1976,JUL,390.5
ASSAM & MEGHALAYA,1977,JUL,461.3
ASSAM & MEGHALAYA,1978,JUL,444
ASSAM & MEGHALAYA,1979,JUL,640.1
ASSAM & MEGHALAYA,1980,JUL,460
ASSAM & MEGHALAYA,1981,JUL,543.5
ASSAM & MEGHALAYA,1982,JUL,539.9
ASSAM & MEGHALAYA,1983,JUL,582.9
ASSAM & MEGHALAYA,1984,JUL,995.2
ASSAM & MEGHALAYA,1985,JUL,714.6
ASSAM & MEGHALAYA,1986,JUL,465
ASSAM & MEGHALAYA,1987,JUL,766.5
ASSAM & MEGHALAYA,1988,JUL,644.2
ASSAM & MEGHALAYA,1989,JUL,747
ASSAM & MEGHALAYA,1990,JUL,446.4
ASSAM & MEGHALAYA,1991,JUL,440.5
ASSAM & MEGHALAYA,1992,JUL,491.4
ASSAM & MEGHALAYA,1993,JUL,576.9
ASSAM & MEGHALAYA,1994,JUL,308.6
ASSAM & MEGHALAYA,1995,JUL,558.4
ASSAM & MEGHALAYA,1996,JUL,499.6
ASSAM & MEGHALAYA,1997,JUL,511.2
ASSAM & MEGHALAYA,1998,JUL,604.4
ASSAM & MEGHALAYA,1999,JUL,596.7
ASSAM & MEGHALAYA,2000,JUL,313.3
ASSAM & MEGHALAYA,2001,JUL,451.1
ASSAM & MEGHALAYA,2002,JUL,565.1
ASSAM & MEGHALAYA,2003,JUL,481.2
ASSAM & MEGHALAYA,2004,JUL,848.4
ASSAM & MEGHALAYA,2005,JUL,474.5
ASSAM & MEGHALAYA,2006,JUL,350.3
ASSAM & MEGHALAYA,2007,JUL,682.7
ASSAM & MEGHALAYA,2008,JUL,493.2
ASSAM & MEGHALAYA,2009,JUL,426.3
ASSAM & MEGHALAYA,2010,JUL,415.1
ASSAM & MEGHALAYA,2011,JUL,395.8
ASSAM & MEGHALAYA,2012,JUL,444.3
ASSAM & MEGHALAYA,2013,JUL,367.8
ASSAM & MEGHALAYA,2014,JUL,374.4
ASSAM & MEGHALAYA,2015,JUL,300.1
NAGA MANI MIZO TRIPURA,1951,JUL,436.2
NAGA MANI MIZO TRIPURA,1952,JUL,556.8
NAGA MANI MIZO TRIPURA,1953,JUL,387
NAGA MANI MIZO TRIPURA,1954,JUL,491.4
NAGA MANI MIZO TRIPURA,1955,JUL,559.2
NAGA MANI MIZO TRIPURA,1956,JUL,529.8
NAGA MANI MIZO TRIPURA,1957,JUL,425.7
NAGA MANI MIZO TRIPURA,1958,JUL,308.3
NAGA MANI MIZO TRIPURA,1959,JUL,396.3
NAGA MANI MIZO TRIPURA,1960,JUL,374.9
NAGA MANI MIZO TRIPURA,1961,JUL,316.5
NAGA MANI MIZO TRIPURA,1962,JUL,298.8
NAGA MANI MIZO TRIPURA,1963,JUL,510.3
NAGA MANI MIZO TRIPURA,1964,JUL,484.4
NAGA MANI MIZO TRIPURA,1965,JUL,373.4
NAGA MANI MIZO TRIPURA,1966,JUL,399.3
NAGA MANI MIZO TRIPURA,1967,JUL,388
