SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
WEST MADHYA PRADESH,1985,2.1,0,0.2,4.5,4.2,55.4,211.7,294.4,144.4,157.8,0,0,874.7,2.1,8.9,705.9,157.8
WEST MADHYA PRADESH,1986,9.5,40.5,2.5,0.2,5.3,129.8,470.6,237.5,33.4,6.5,0.1,1.2,937.1,50,8,871.3,7.8
WEST MADHYA PRADESH,1987,25.7,13.2,0.6,0,7.1,74.3,144.2,362.7,77.7,55.1,8.1,15.3,783.9,38.9,7.7,658.9,78.5
WEST MADHYA PRADESH,1988,3.5,0.6,2.2,5.1,4.7,136,313.6,278.9,146.5,59.5,0.4,0.1,951.2,4.1,12,875,60.1
WEST MADHYA PRADESH,1989,2.3,0.2,9.4,0.2,2.9,129.8,150.5,369.5,88.2,0.6,0,4.8,758.5,2.5,12.5,738.1,5.4
WEST MADHYA PRADESH,1990,0.7,9.3,1.3,1,29.4,161.2,265,384.2,258.3,23.2,2.8,7.6,1144,10,31.8,1068.7,33.6
WEST MADHYA PRADESH,1991,0.1,3.6,1.3,3.3,1.3,96.4,344.7,262.2,25.1,0,3.8,3.6,745.5,3.7,5.9,728.5,7.4
WEST MADHYA PRADESH,1992,0.1,0.2,0.1,0.1,5.8,51,211.8,314.4,105.9,62.7,2.2,0,754.2,0.2,6,683.1,64.9
WEST MADHYA PRADESH,1993,0,5,7.2,0.6,2.9,113.5,337.7,236.9,300.5,22.1,1.3,4.1,1031.9,5,10.7,988.7,27.5
WEST MADHYA PRADESH,1994,14.7,5.4,0.2,5.5,1.3,221.1,352.9,385.8,187.2,2.6,2.9,0,1179.5,20.1,6.9,1147,5.5
WEST MADHYA PRADESH,1995,14.7,0.8,15.6,1.4,1.3,67.2,320.2,252.1,163.6,19.6,0,8.1,864.7,15.5,18.3,803.1,27.7
WEST MADHYA PRADESH,1996,10.3,4.7,2.2,0.4,1.4,48.6,438.5,366.3,154.7,57.3,1.1,0,1085.4,15,4,1008,58.4
WEST MADHYA PRADESH,1997,3,0,0.7,4,1.7,89.7,345.9,334.8,97.2,36.1,51.4,93.9,1058.3,3,6.4,867.6,181.4
WEST MADHYA PRADESH,1998,2.5,0.6,8.9,1.9,0.6,92.9,279,208.4,286.6,39.1,6.4,0,926.9,3.1,11.3,867,45.5
WEST MADHYA PRADESH,1999,0.9,31,0,0,4.5,127,284,188,330.8,86.2,0.3,0,1052.7,32,4.5,929.8,86.5
WEST MADHYA PRADESH,2000,0.1,NA,0.1,0.1,30.1,93.4,320.5,136.2,31.6,1.2,0,0.2,NA,NA,30.3,581.7,1.4
WEST MADHYA PRADESH,2001,2.1,0,1.1,6,16.4,203.6,269.2,198.9,27.5,62.2,0,0,787,2.2,23.5,699.1,62.2
WEST MADHYA PRADESH,2002,0.4,19.7,1.5,1.7,3.9,138.9,46.9,317.7,141,5.9,5.9,0.8,684.1,20.1,7.1,644.4,12.6
WEST MADHYA PRADESH,2003,1.1,21.1,0.1,1,0.3,128.7,307.5,228,254.9,0.9,0.2,2.5,946.4,22.2,1.4,919.2,3.6
WEST MADHYA PRADESH,2004,16.8,0,0,0.4,4.8,83.7,218,421.9,55.7,43.7,2.2,0.8,848.1,16.8,5.3,779.2,46.7
WEST MADHYA PRADESH,2005,13.7,3.1,12.3,6.1,1.9,81.2,345.7,130.5,155.1,1.3,0,1.4,752.2,16.8,20.3,712.4,2.7
WEST MADHYA PRADESH,2006,0,0,44.3,3.3,22.8,74.5,299,501.9,198.1,13.7,8.6,3,1169.2,0,70.4,1073.5,25.2
WEST MADHYA PRADESH,2007,1.7,11.5,2.6,0.6,14.6,99.9,305.6,220.6,138.3,0,10.5,0.6,806.5,13.3,17.8,764.3,11.1
WEST MADHYA PRADESH,2008,0.4,0,2.5,2.5,3.8,194.2,221.8,205.8,139.7,12.9,7.5,0,791.1,0.4,8.8,761.5,20.5
WEST MADHYA PRADESH,2009,5.5,0,0.1,1.3,6.5,56.8,320.3,172.7,139.6,89.9,65.1,19.1,877,5.5,7.9,689.4,174.1
WEST MADHYA PRADESH,2010,2.2,5.4,0.8,0.1,0.4,62.2,258.5,291.5,136.1,13.6,4.6,0.8,776.3,7.6,1.4,748.3,19
WEST MADHYA PRADESH,2011,0,1.7,0.1,1.8,3.6,241.5,306.7,343.3,165,0.2,0,0,1063.9,1.7,5.5,1056.5,0.2
WEST MADHYA PRADESH,2012,6.2,0,0,0.9,3.1,48.2,439.2,341.2,194.3,2.1,0,0,1035.2,6.2,4,1023,2.1
WEST MADHYA PRADESH,2013,1.7,31.1,8.5,2.8,0.4,263.7,485.1,432.6,98.9,68.7,0.3,2.4,1396.3,32.8,11.7,1280.4,71.4
WEST MADHYA PRADESH,2014,25.6,34.4,4.6,1.4,1.4,30.6,337.4,211,192.6,7,3,15.8,864.9,60,7.5,771.6,25.8
WEST MADHYA PRADESH,2015,40.2,6.4,53.5,13.3,2,154.1,428.2,276.6,55.6,11,0.3,1,1042.3,46.6,68.9,914.5,12.4
EAST MADHYA PRADESH,1951,19.3,21,44.5,16.5,9.9,138.5,285.8,382.4,221.6,35.9,0,0,1175.6,40.3,70.9,1028.4,35.9
EAST MADHYA PRADESH,1952,1.1,27.1,8.8,2.9,2.6,196.4,386.8,400.3,117.1,8.3,0,4,1155.3,28.1,14.3,1100.6,12.3
EAST MADHYA PRADESH,1953,16.4,4.8,0,7.1,2,42.7,408.3,348,160.8,16.3,0,0.6,1007.1,21.3,9.1,959.8,16.9
EAST MADHYA PRADESH,1954,16.6,12.2,6.4,3.1,0.1,80.5,329.7,289.5,332,5.8,0,0.6,1076.7,28.9,9.6,1031.8,6.4
EAST MADHYA PRADESH,1955,70.9,3,1.6,3,3.4,236.4,260.2,427.1,295.7,119.6,0,0,1421,73.9,8.1,1219.4,119.6
EAST MADHYA PRADESH,1956,14.1,5.5,6.6,1.7,25.9,187.9,525.3,415.2,184.9,73.3,53.7,21.8,1515.8,19.6,34.1,1313.3,148.8
EAST MADHYA PRADESH,1957,20.8,0.9,63.8,17.9,6.2,61.3,349.7,359.5,113.6,6.6,0,0.5,1000.8,21.8,87.9,884.1,7.1
EAST MADHYA PRADESH,1958,8.1,17,14.2,6,1.3,65.7,435.8,273.6,236.6,109.6,3.5,0.1,1171.6,25.1,21.5,1011.8,113.1
EAST MADHYA PRADESH,1959,49.1,3.8,1.4,8.1,30.2,81.3,437.8,397.3,231.2,61.7,0.3,0,1302.4,52.9,39.8,1147.7,62
EAST MADHYA PRADESH,1960,46.8,0.1,24.6,6.2,1.3,113.1,376.3,495.3,82.7,104.8,0,0.8,1252,46.9,32.1,1067.4,105.6
EAST MADHYA PRADESH,1961,29,11.2,3.8,5.8,8.4,132.9,499.4,462.9,358.4,65.7,7.5,13.7,1598.8,40.3,18,1453.7,86.8
EAST MADHYA PRADESH,1962,12.8,23.1,21.5,9.5,9.5,55.5,327.2,325.7,229.5,1.4,1.7,51,1068.4,36,40.4,937.9,54.1
EAST MADHYA PRADESH,1963,7.2,13.5,5.7,16.2,10.7,147.9,274.2,364.4,243.6,27.9,7.7,1.2,1120.1,20.7,32.5,1030.1,36.8
EAST MADHYA PRADESH,1964,0.2,8.1,2.2,1.3,2.5,131.5,360.1,433,226,21.3,0.9,0.2,1187.3,8.3,6,1150.6,22.4
EAST MADHYA PRADESH,1965,4.6,0.9,15.3,12.5,0.6,68.5,205.9,185,184.2,11.2,0.1,9.1,697.8,5.4,28.4,643.5,20.5
EAST MADHYA PRADESH,1966,13.2,3.8,1.9,0.7,7.6,210.7,253.4,262,51,2.2,34,8.8,849.1,17,10.1,777,45
EAST MADHYA PRADESH,1967,0.2,0,53.3,1.1,2.1,118.5,396.5,481.2,262,5.8,1.1,86,1407.8,0.2,56.5,1258.3,92.9
EAST MADHYA PRADESH,1968,35.7,12.1,8.8,3.5,1.2,101.9,355.8,281.3,151.5,20.4,0,1.5,973.6,47.8,13.4,890.4,22
EAST MADHYA PRADESH,1969,8.3,2.7,1.1,0.7,9.7,41.7,553.4,392.8,198.3,0,33.2,0,1242.1,11.1,11.6,1186.3,33.2
EAST MADHYA PRADESH,1970,60.6,29.4,36.3,1.4,12.5,198.2,268.5,481.2,250.6,3.6,0,0,1342.2,90,50.1,1198.5,3.6
EAST MADHYA PRADESH,1971,34.6,8.3,11.4,13.6,30,356.6,507.9,286.3,159.2,110.9,0,0,1518.7,42.9,55,1309.9,110.9
EAST MADHYA PRADESH,1972,0.4,10.4,0.1,2.3,0.2,54.1,207.7,555.7,140.8,25.4,34.9,6.2,1038.3,10.9,2.7,958.3,66.5
EAST MADHYA PRADESH,1973,1,29.3,0.1,1,1.1,54.8,440.4,430.2,205.2,81.7,0,7.6,1252.3,30.3,2.3,1130.5,89.2
EAST MADHYA PRADESH,1974,0.2,6.8,1.3,0.1,4.2,98.8,303.2,420,55,76.3,5.1,0.2,971.1,7,5.6,876.9,81.6
EAST MADHYA PRADESH,1975,11.8,11.3,13.1,0.1,1.4,190.4,371.8,568.5,171.8,94,0.1,0,1434.5,23.1,14.6,1302.5,94.2
EAST MADHYA PRADESH,1976,13.5,2.4,5.6,14.6,10.7,84.7,370.6,366.6,173.5,0.3,12.3,0.9,1055.6,15.9,30.9,995.3,13.5
EAST MADHYA PRADESH,1977,10.3,4.6,4.6,7.4,7.7,275.8,340.2,420.5,167.9,61.7,66.6,4.9,1372.2,14.9,19.7,1204.4,133.2
EAST MADHYA PRADESH,1978,22.3,73.6,30.5,5,0.2,209.1,338.2,428.7,215.7,8.1,14.3,46.8,1392.6,95.8,35.8,1191.8,69.3
EAST MADHYA PRADESH,1979,47.5,45.4,2.5,0.4,11.2,98.9,243.8,226.7,64.5,6,61.3,1.5,809.8,93,14.2,633.9,68.8
EAST MADHYA PRADESH,1980,9.5,4,4,0.6,1.3,250.1,372,516.7,174.9,2.4,0.3,33.3,1369.2,13.5,5.9,1313.7,36
EAST MADHYA PRADESH,1981,13.6,1.1,24.3,2.1,14.8,152,338.9,270.2,193.8,4,5.5,15.8,1036,14.7,41.1,954.9,25.4
EAST MADHYA PRADESH,1982,86,13.4,9.7,1.7,21.4,97.1,271.7,585.4,160.6,26.5,22.2,1.5,1297.3,99.4,32.8,1114.9,50.2
EAST MADHYA PRADESH,1983,10.5,12.4,0.2,7.9,10.3,98.1,350.9,319.8,396.4,64.9,0,4.1,1275.5,22.9,18.4,1165.2,69
EAST MADHYA PRADESH,1984,53.7,37.6,0,3.4,2,91.4,202,590.3,114,14.8,0,1.5,1110.6,91.3,5.3,997.6,16.4
EAST MADHYA PRADESH,1985,42.7,6.2,0.3,5.5,3.2,94.9,398.1,340.2,127,97.2,0,0,1115.4,48.9,9.1,960.2,97.2
EAST MADHYA PRADESH,1986,11.7,99,19.8,1.4,11.6,186.8,317.2,243,82.5,14,1.1,41.1,1029.2,110.6,32.9,829.4,56.2
EAST MADHYA PRADESH,1987,37.7,44.9,8,0.1,8.2,45.2,248.6,307.2,314.3,81.4,16.9,3.6,1116.1,82.6,16.2,915.4,101.9
EAST MADHYA PRADESH,1988,7.1,17.6,4.6,5.6,4.1,199.1,363.7,338.1,107.5,19.9,0,2.2,1069.4,24.7,14.3,1008.3,22.1
EAST MADHYA PRADESH,1989,0.4,0,18.5,0,3.4,190.3,197.7,358.9,125.3,1.4,1.5,23.6,920.9,0.4,21.9,872.2,26.5
EAST MADHYA PRADESH,1990,0.8,31.1,2.2,2.1,32,315.2,334.7,285.7,331.3,37.3,0,7.5,1380,31.9,36.4,1266.9,44.9
EAST MADHYA PRADESH,1991,3.5,7.8,16.1,3.4,2.6,98.6,319.3,488.1,67.3,5.1,2.9,2.1,1016.9,11.3,22,973.4,10.2
EAST MADHYA PRADESH,1992,0,0,0.5,0.4,7.1,38.4,295.4,465.7,235.6,7.9,0.1,0,1051.1,0.1,8,1035.1,8
EAST MADHYA PRADESH,1993,0,12.2,15.8,1,5.5,105.6,252.9,288.1,415.9,21.7,0.1,0,1118.9,12.2,22.3,1062.5,21.9
EAST MADHYA PRADESH,1994,9.5,10.7,0,9.9,1,264.7,550.2,512.1,150.5,24.8,0.4,0,1533.7,20.2,10.9,1477.5,25.1
EAST MADHYA PRADESH,1995,24.1,8.9,47,3.2,2.1,81,361.9,355.3,128.7,5.2,2.1,12.8,1032.3,33.1,52.3,926.9,20.1
EAST MADHYA PRADESH,1996,39.1,15.9,3.5,1.9,0.9,67.2,312.4,369.5,129,47.3,0,0,986.6,55,6.2,878.1,47.3
EAST MADHYA PRADESH,1997,4,0,0.6,7.4,3.3,95.1,449.1,358.9,198,61.6,76.4,102.6,1357.1,4,11.3,1101.1,240.6
EAST MADHYA PRADESH,1998,29.7,5.7,24.1,5.2,2.9,84.4,297.2,323.3,187.1,20.4,33.4,0,1013.4,35.4,32.2,892.1,53.8
EAST MADHYA PRADESH,1999,1.5,21.2,0,0,4.8,122.5,336.3,355.9,522.7,79,0,0,1443.9,22.7,4.8,1337.4,79
EAST MADHYA PRADESH,2000,0.1,0,0.1,0.1,7.4,167.5,377.7,208.2,111.4,1.8,0,0,874.2,0.1,7.5,864.9,1.8
EAST MADHYA PRADESH,2001,2.3,0.8,2.4,23,12.4,255.5,468.4,243.9,50.4,110,1,0,1170.1,3.1,37.7,1018.2,111
EAST MADHYA PRADESH,2002,1.8,29.6,1.2,0.2,5.2,93.5,84.7,491.8,192.1,43.1,5.6,1.2,950.2,31.5,6.6,862.2,49.9
EAST MADHYA PRADESH,2003,0.7,59.6,2.2,1,0.4,119.9,366.8,370.2,493.3,20.5,0.5,2.9,1438.1,60.3,3.7,1350.2,23.8
EAST MADHYA PRADESH,2004,19.8,0.4,0,1.7,3.9,208.1,203.1,369.1,119.9,25.2,4.1,0,955.3,20.2,5.7,900.2,29.3
EAST MADHYA PRADESH,2005,35.2,10.6,27.4,3.4,41.7,163.9,597.2,256.6,198.4,27.6,0,4.4,1366.4,45.8,72.5,1216.1,32
EAST MADHYA PRADESH,2006,0,0,50.3,14.2,18,56.3,373.8,328.3,74.1,13,12.3,3,943.4,0,82.5,832.6,28.4
EAST MADHYA PRADESH,2007,7,26.3,8.6,2.9,6.2,74.8,207.8,162.6,130.1,3.1,22.8,1.5,653.8,33.3,17.7,575.3,27.5
EAST MADHYA PRADESH,2008,1.4,4.1,8.9,2.5,5.3,307.6,268.2,270.2,116.1,15.5,3,0.4,1003.2,5.5,16.7,962.2,18.9
EAST MADHYA PRADESH,2009,14.8,1,1.8,2.7,3.7,35.3,317.6,191.3,208.7,68.9,79.2,19,943.9,15.7,8.2,752.8,167.1
EAST MADHYA PRADESH,2010,2.9,10.4,0.1,0.7,1.7,58.4,363.3,271.9,213.4,23.6,10.9,3.3,960.4,13.2,2.4,907,37.8
EAST MADHYA PRADESH,2011,0.6,1.9,0.3,7.1,4.7,332.5,323.6,326.9,276.5,1.1,0,0,1275.2,2.5,12.1,1259.4,1.1
EAST MADHYA PRADESH,2012,39.4,0.7,0.6,1.1,1.2,67.8,398.9,351.7,172.6,12.7,3.8,2.7,1053.1,40,2.9,990.9,19.2
EAST MADHYA PRADESH,2013,2,43.4,14.1,9.5,0.3,311.9,456.2,480.8,78,124.2,0.5,1,1521.9,45.4,23.9,1326.9,125.7
EAST MADHYA PRADESH,2014,32.1,49.7,17.8,5.1,2.5,91.8,283.4,231.8,139.6,56.4,1.9,12.9,924.9,81.8,25.3,746.6,71.2
EAST MADHYA PRADESH,2015,37.3,11,73.4,25.8,6.3,139.2,262.2,272.1,71.6,38.2,1.2,0.9,939.2,48.3,105.5,745.1,40.3
SAURASHTRA & KUTCH,1951,0,0,0.8,0.8,1.4,40,128.3,87.7,6.9,0.4,18.8,0,285.2,0,3,263,19.2
SAURASHTRA & KUTCH,1952,0,0.3,0,0.1,1.7,79.1,279.3,32.7,5.6,1.4,0.7,0,400.8,0.3,1.8,396.7,2.1
SAURASHTRA & KUTCH,1953,6.5,0.3,0.3,0,0,66.3,112.1,450.3,69.7,1,0,0,706.6,6.8,0.4,698.4,1
SAURASHTRA & KUTCH,1954,1.9,1.1,3.5,0,0.4,47.6,180.6,207,154.9,0.8,0.5,1.5,599.8,3,3.9,590,2.8
SAURASHTRA & KUTCH,1955,0,0,0.9,0,0.9,26.3,26.5,140.8,181,8.3,0,0.4,385.1,0,1.8,374.6,8.7
SAURASHTRA & KUTCH,1956,0.3,0.2,0,0.2,1.2,81.3,318.8,175.4,100.4,59,1.8,0.4,739.1,0.5,1.4,675.9,61.2
SAURASHTRA & KUTCH,1957,1.7,0,0.1,0.1,1.5,78.6,197.7,90.4,8,1.5,18.1,0.8,398.5,1.7,1.7,374.8,20.3
SAURASHTRA & KUTCH,1958,0.9,0.5,0.3,3.3,0.5,43.5,159.9,80.8,213.9,34.6,10.1,3.4,551.6,1.4,4.1,498.1,48
SAURASHTRA & KUTCH,1959,0.9,0,0,2.2,1.7,66.5,549.1,69,210.2,116.7,4.6,0,1020.9,0.9,4,894.7,121.3
SAURASHTRA & KUTCH,1960,0.1,0,0.5,0,5.9,122.4,132.5,42.9,32.4,0.5,0,0,337.2,0.1,6.4,330.2,0.6
SAURASHTRA & KUTCH,1961,1,7,4.8,0,2,125.9,294,127.2,178.8,12.1,0.2,0,752.9,7.9,6.8,725.9,12.3
SAURASHTRA & KUTCH,1962,0,0,0.7,0.7,2.8,24,136.9,103.2,90.3,0.3,12.7,0.2,371.8,0,4.1,354.4,13.2
SAURASHTRA & KUTCH,1963,0.5,0,1,1.5,0.5,25,83.1,123.6,65.8,45.4,32.5,0.2,379.1,0.5,3,297.5,78.1
SAURASHTRA & KUTCH,1964,0.2,0,0,0,1.6,105.5,168.4,184.9,78.8,0.1,0,0,539.5,0.2,1.6,537.6,0.1
SAURASHTRA & KUTCH,1965,5.5,0,0,0.3,0.2,1.4,285.7,112.1,13.7,0.2,2.1,0,421.3,5.5,0.5,413,2.3
SAURASHTRA & KUTCH,1966,0.2,0,0,0,0.2,74.7,167.3,6.8,76.5,0.7,0.1,0,326.5,0.2,0.2,325.4,0.8
SAURASHTRA & KUTCH,1967,0,0,46.2,0.7,0.2,106.2,467.4,61.2,30.8,0.1,0,25.6,738.6,0,47.1,665.8,25.8
SAURASHTRA & KUTCH,1968,1.1,1,0.9,0,0.6,11,104.9,165.2,24.2,5.1,0.6,0,314.6,2,1.5,305.3,5.8
SAURASHTRA & KUTCH,1969,0,0.2,0,0,0,44.2,176.3,35.5,26.9,0.3,6.4,0.2,290,0.2,0,282.9,6.9
SAURASHTRA & KUTCH,1970,0.1,0.1,0.4,0.2,7.6,70.2,215.7,327.5,196,17.7,0.1,0,835.8,0.2,8.3,809.5,17.8
SAURASHTRA & KUTCH,1971,0.3,0,0,0.3,2,147.1,176.8,134.1,52.2,0.9,0,0,513.6,0.3,2.3,510.1,0.9
SAURASHTRA & KUTCH,1972,0.1,3.4,0,0,0.3,87,98.8,24.9,7.2,0.4,0,0,222.1,3.4,0.3,217.9,0.4
SAURASHTRA & KUTCH,1973,0.8,0.1,0,0,0.5,50.8,177.2,78.6,75.3,7,0,0,390.3,1,0.5,381.9,7
SAURASHTRA & KUTCH,1974,0,0,0,0.2,10.3,16.1,56.4,26.1,45.6,29.6,0,0.4,184.7,0,10.5,144.2,30
SAURASHTRA & KUTCH,1975,0.7,0,0,0,0,101.2,87.5,189.3,200,103.3,0,0,682.1,0.7,0,578.1,103.3
SAURASHTRA & KUTCH,1976,1,0.1,1,0,0,103.7,237.8,188.2,64.8,2.3,26.6,0,625.5,1.1,1.1,594.5,28.9
SAURASHTRA & KUTCH,1977,1,0,0,0,7.7,161,198.2,88.6,98.9,0.9,7.8,0,564.1,1,7.7,546.6,8.8
SAURASHTRA & KUTCH,1978,0,0.7,0,2.5,0,157.4,104.2,170.3,11.1,9.7,32.1,0.5,488.6,0.7,2.5,443.1,42.3
SAURASHTRA & KUTCH,1979,0,3.3,0,0,0.1,143.5,34.7,634,37,12.2,89.7,1,955.4,3.3,0.1,849.1,102.8
SAURASHTRA & KUTCH,1980,0.3,0.2,0,0,0,321.8,231.6,58.1,15.1,0.1,0.9,7.8,635.8,0.4,0,626.6,8.8
SAURASHTRA & KUTCH,1981,0.7,0,0,0,0.7,46,284.5,163.8,89.5,32.8,87,0,705,0.7,0.8,583.7,119.8
SAURASHTRA & KUTCH,1982,0.1,0,0,0.3,20.5,5.2,136.7,114.1,16.9,0.7,106.7,0,401.3,0.1,20.8,272.9,107.4
SAURASHTRA & KUTCH,1983,0.2,0.1,0,1.3,0.5,210.2,211.8,246.3,67.8,20.3,0,0,758.4,0.3,1.7,736.1,20.3
SAURASHTRA & KUTCH,1984,0,0,0,0,0,57.7,116.7,153.2,116.1,0,0,0,443.7,0,0,443.7,0
SAURASHTRA & KUTCH,1985,0,0,0,0,5.1,12,103.3,118.6,17.7,42.1,0,0,298.8,0,5.1,251.6,42.1
SAURASHTRA & KUTCH,1986,0,0,0.2,0,2.2,167.8,30.4,93,4.8,0,0,0.1,298.5,0,2.3,296,0.1
SAURASHTRA & KUTCH,1987,0,0,0.4,0,0.1,31.4,18.4,33.5,2.1,0.1,3.2,3.3,92.7,0,0.5,85.5,6.6
SAURASHTRA & KUTCH,1988,0,0,0,1.1,0.1,12.7,495.8,110.8,131,0.8,0,0,752.3,0,1.1,750.3,0.8
SAURASHTRA & KUTCH,1989,1.8,0,0.2,0,0,134.5,256.6,60.6,41.3,3.1,0,0,498.2,1.8,0.2,493.1,3.1
SAURASHTRA & KUTCH,1990,0,2.3,0.4,0,5.9,32.9,16.9,259.4,70.1,18.8,0.1,1.1,407.9,2.3,6.3,379.3,20
SAURASHTRA & KUTCH,1991,0,0,0,0,0,13.3,155.6,44.2,5.4,0,0,0.3,218.7,0,0,218.4,0.3
SAURASHTRA & KUTCH,1992,1.8,0.2,0,0,0.1,45.1,343.2,111.9,88.7,9.5,0.2,0,600.7,2,0.1,588.9,9.7
SAURASHTRA & KUTCH,1993,1.5,4.8,0,0,0,41.4,140.6,4,70.1,30.5,17.2,2.5,312.7,6.4,0,256.2,50.1
SAURASHTRA & KUTCH,1994,1,0,0,0,0,99.4,403.1,137.5,231.6,0.2,0,0,872.8,1,0,871.6,0.2
SAURASHTRA & KUTCH,1995,0,0,0.2,0,0,3,259.1,45.4,42.5,23.9,0,0,374.1,0,0.2,350,23.9
SAURASHTRA & KUTCH,1996,0.4,0,0,0.1,0,137.1,162.1,23.9,11.8,39,0,0,374.4,0.4,0.2,334.9,39
SAURASHTRA & KUTCH,1997,0.8,0,0.6,0.3,3,189.8,137.4,95.7,170.7,1.9,0,0,600.2,0.8,3.9,593.7,1.9
SAURASHTRA & KUTCH,1998,0,0,0,0,0,109.1,149.6,94.4,62.1,150,1.6,0,566.9,0,0,415.2,151.6
SAURASHTRA & KUTCH,1999,1.3,10.5,0,0,131.9,60.6,42.3,17.4,23.9,92.9,0,0,380.7,11.8,131.9,144.2,92.9
SAURASHTRA & KUTCH,2000,0,0,0,0,2.9,5.4,224.7,46.2,4.5,2.2,0,0.1,286.1,0,2.9,280.9,2.3
SAURASHTRA & KUTCH,2001,0,0,0,0.2,0.9,172.9,191.1,116.9,20.6,7.6,0,0,510.2,0,1,501.5,7.6
SAURASHTRA & KUTCH,2002,0,0,0,0,0,166.4,8,117.5,15.1,0.2,0.2,0.6,308.1,0,0,307,1
SAURASHTRA & KUTCH,2003,0,0.4,0,0,0,68.2,402.2,190.7,21.7,3,0,0,686.2,0.4,0,682.7,3
SAURASHTRA & KUTCH,2004,0.2,0,0,0,13.6,95,90,227.7,36.1,19.7,0,0,482.2,0.2,13.6,448.6,19.8
SAURASHTRA & KUTCH,2005,0,0,0,0.2,0.2,201.2,126.7,68.4,233.1,1.7,0,0,631.6,0,0.4,629.4,1.7
SAURASHTRA & KUTCH,2006,0,0,1.9,0,0,66.2,373.4,189.8,68.2,1.4,0.3,0.6,701.8,0,1.9,697.7,2.3
SAURASHTRA & KUTCH,2007,0,1.9,0.1,0,0.2,114.1,209.2,405.4,157,1.7,1.2,0,890.7,1.9,0.3,885.7,2.8
SAURASHTRA & KUTCH,2008,0.1,0.1,0.1,0.5,0,96,150.3,115.1,231.6,5.8,0.6,7.7,607.9,0.2,0.6,593,14.1
SAURASHTRA & KUTCH,2009,0,0,0,0,0,68.1,409.1,106,8.8,3.3,1.5,0,596.9,0,0.1,592,4.9
SAURASHTRA & KUTCH,2010,0.1,0,0,0,0.1,71.1,393.8,391.3,187.6,11.6,64.3,0,1119.9,0.1,0.1,1043.7,75.9
SAURASHTRA & KUTCH,2011,0,1.4,0,0,0,26,212.7,290.9,210.1,1.2,0.1,0,742.5,1.4,0,739.8,1.3
SAURASHTRA & KUTCH,2012,0,0,0,0.2,0.1,22.4,34.7,34.5,228.5,2.4,0,1,323.8,0,0.2,320.1,3.4
SAURASHTRA & KUTCH,2013,1.7,0.2,0.1,8.5,0.1,127.7,171.2,83.3,260.2,28.6,0,0,681.8,1.9,8.7,642.5,28.6
SAURASHTRA & KUTCH,2014,0.3,0,0.1,0.5,2.1,17.3,137.7,118.8,99.2,5.2,2.7,0,383.9,0.3,2.7,373,7.8
SAURASHTRA & KUTCH,2015,0.9,0,4.4,2.1,0.8,112.6,226.7,10.6,79.9,3.3,0.3,0,441.7,0.9,7.4,429.8,3.6
KONKAN & GOA,1951,0,0,2.5,9.8,22.7,730.4,1114.7,507.6,129,296.3,36.3,0,2849.4,0,35.1,2481.7,332.6
KONKAN & GOA,1952,0,0,0,2.8,23.5,729.4,1013.1,512.3,87.5,151.5,0,1.8,2522,0,26.3,2342.3,153.4
KONKAN & GOA,1953,0,0,0,15.4,0,910.3,1321.9,713.3,210.5,156.1,0.2,0,3327.8,0,15.4,3156,156.3
KONKAN & GOA,1954,0,2.4,3.5,7.2,3.9,581.5,1470.8,912.8,750.7,48.9,0.1,8.6,3790.3,2.4,14.6,3715.7,57.5
KONKAN & GOA,1955,0.2,0,2.2,11.6,34.2,779.2,995.9,1299.8,463,297.1,14.2,0,3897.5,0.2,48,3537.9,311.3
KONKAN & GOA,1956,0,0.3,0,5.8,176.4,780.2,1325.8,700.8,433.4,195,46,0,3663.7,0.3,182.2,3240.2,241
KONKAN & GOA,1957,0,0,0,1.7,30.6,593.8,1175,1051.7,130.6,86.6,52.9,0.6,3123.5,0,32.3,2951.1,140.1
KONKAN & GOA,1958,0.2,0.1,0.2,9,34.8,1044.5,1280.2,1177.9,383.7,54.8,14.7,0.2,4000.2,0.3,44,3886.3,69.7
KONKAN & GOA,1959,0,0,0,6,36.2,750.1,1357.1,690.9,521.8,201.4,24.8,0.3,3588.6,0,42.2,3319.9,226.5
KONKAN & GOA,1960,0,0,0,1.1,81,920.1,1140.9,501.8,285.1,82,15.3,0.5,3027.7,0,82.1,2847.8,97.7
KONKAN & GOA,1961,0,5.2,0,2.3,182.2,738,1543.3,712.6,486.1,248.9,2.4,0,3921,5.2,184.5,3480.1,251.3
KONKAN & GOA,1962,0.2,0,0.1,0.7,129.5,435.5,1355.1,880.4,525.9,48.8,12.8,96.2,3485.1,0.2,130.3,3196.8,157.9
KONKAN & GOA,1963,0,0.1,0.1,1.1,7.6,594.5,1178.8,1414.7,306.3,91.9,11.7,0,3606.8,0.1,8.8,3494.3,103.6
KONKAN & GOA,1964,0,0,0,0.9,5.2,690.3,908.3,1031.8,378.9,158,18.9,0.4,3192.7,0,6.1,3009.4,177.3
KONKAN & GOA,1965,3.4,0,0,5.7,0.1,817.6,1393.7,608.8,147.5,8.9,2.2,83.7,3071.5,3.4,5.8,2967.6,94.8
KONKAN & GOA,1966,0,0,0,0.2,64.7,370,1168.8,224.1,443.5,43.9,111.3,1.1,2427.5,0,64.8,2206.4,156.3
